Sample in Buffer,Sample in Window,TRIGGER,D_IBUF[7:0],A_OBUF[7:0],event_data_in_channel_halt,m_axis_status_tvalid,event_tlast_missing,m_axis_status_tready,event_frame_started,event_tlast_unexpected,event_status_channel_halt,event_data_out_channel_halt,fw[31:0]
Radix - UNSIGNED,UNSIGNED,UNSIGNED,UNSIGNED,UNSIGNED,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,SIGNED
618,618,0,129,167,0,0,0,0,0,0,0,0,120258560
619,619,0,129,167,0,0,0,0,0,0,0,0,120258560
620,620,0,129,167,0,0,0,0,0,0,0,0,120258560
621,621,0,129,167,0,0,0,0,0,0,0,0,120258560
622,622,0,129,167,0,0,0,0,0,0,0,0,120258560
623,623,0,129,167,0,0,0,0,0,0,0,0,120258560
624,624,0,129,167,0,0,0,0,0,0,0,0,120258560
625,625,0,129,167,0,0,0,0,0,0,0,0,120258560
626,626,0,129,167,0,0,0,0,0,0,0,0,120258560
627,627,0,129,167,0,0,0,0,0,0,0,0,120258560
628,628,0,129,167,0,0,0,0,0,0,0,0,120258560
629,629,0,129,167,0,0,0,0,0,0,0,0,120258560
630,630,0,129,167,0,0,0,0,0,0,0,0,120258560
631,631,0,129,166,0,0,0,0,0,0,0,0,120258560
632,632,0,89,166,0,0,0,0,0,0,0,0,120258560
633,633,0,89,166,0,0,0,0,0,0,0,0,120258560
634,634,0,89,166,0,0,0,0,0,0,0,0,120258560
635,635,0,89,166,0,0,0,0,0,0,0,0,120258560
636,636,0,89,166,0,0,0,0,0,0,0,0,120258560
637,637,0,89,166,0,0,0,0,0,0,0,0,120258560
638,638,0,89,166,0,0,0,0,0,0,0,0,120258560
639,639,0,89,166,0,0,0,0,0,0,0,0,120258560
640,640,0,89,166,0,0,0,0,0,0,0,0,120258560
641,641,0,89,166,0,0,0,0,0,0,0,0,120258560
642,642,0,89,166,0,0,0,0,0,0,0,0,120258560
643,643,0,89,166,0,0,0,0,0,0,0,0,120258560
644,644,0,89,166,0,0,0,0,0,0,0,0,120258560
645,645,0,89,166,0,0,0,0,0,0,0,0,120258560
646,646,0,89,166,0,0,0,0,0,0,0,0,120258560
647,647,0,89,166,0,0,0,0,0,0,0,0,120258560
648,648,0,89,166,0,0,0,0,0,0,0,0,120258560
649,649,0,89,166,0,0,0,0,0,0,0,0,120258560
650,650,0,89,166,0,0,0,0,0,0,0,0,120258560
651,651,0,89,164,0,0,0,0,0,0,0,0,120258560
652,652,0,89,164,0,0,0,0,0,0,0,0,120258560
653,653,0,89,164,0,0,0,0,0,0,0,0,120258560
654,654,0,89,164,0,0,0,0,0,0,0,0,120258560
655,655,0,89,164,0,0,0,0,0,0,0,0,120258560
656,656,0,89,164,0,0,0,0,0,0,0,0,120258560
657,657,0,89,164,0,0,0,0,0,0,0,0,120258560
658,658,0,89,164,0,0,0,0,0,0,0,0,120258560
659,659,0,89,164,0,0,0,0,0,0,0,0,120258560
660,660,0,89,164,0,0,0,0,0,0,0,0,120258560
661,661,0,89,164,0,0,0,0,0,0,0,0,120258560
662,662,0,89,164,0,0,0,0,0,0,0,0,120258560
663,663,0,89,164,0,0,0,0,0,0,0,0,120258560
664,664,0,89,164,0,0,0,0,0,0,0,0,120258560
665,665,0,89,164,0,0,0,0,0,0,0,0,120258560
666,666,0,89,164,0,0,0,0,0,0,0,0,120258560
667,667,0,89,164,0,0,0,0,0,0,0,0,120258560
668,668,0,89,164,0,0,0,0,0,0,0,0,120258560
669,669,0,89,164,0,0,0,0,0,0,0,0,120258560
670,670,0,89,164,0,0,0,0,0,0,0,0,120258560
671,671,0,89,161,0,0,0,0,0,0,0,0,120258560
672,672,0,89,161,0,0,0,0,0,0,0,0,120258560
673,673,0,89,161,0,0,0,0,0,0,0,0,120258560
674,674,0,89,161,0,0,0,0,0,0,0,0,120258560
675,675,0,89,161,0,0,0,0,0,0,0,0,120258560
676,676,0,89,161,0,0,0,0,0,0,0,0,120258560
677,677,0,89,161,0,0,0,0,0,0,0,0,120258560
678,678,0,89,161,0,0,0,0,0,0,0,0,120258560
679,679,0,89,161,0,0,0,0,0,0,0,0,120258560
680,680,0,89,161,0,0,0,0,0,0,0,0,120258560
681,681,0,89,161,0,0,0,0,0,0,0,0,120258560
682,682,0,89,161,0,0,0,0,0,0,0,0,120258560
683,683,0,89,161,0,0,0,0,0,0,0,0,120258560
684,684,0,89,161,0,0,0,0,0,0,0,0,120258560
685,685,0,89,161,0,0,0,0,0,0,0,0,120258560
686,686,0,89,161,0,0,0,0,0,0,0,0,120258560
687,687,0,89,161,0,0,0,0,0,0,0,0,120258560
688,688,0,89,161,0,0,0,0,0,0,0,0,120258560
689,689,0,89,161,0,0,0,0,0,0,0,0,120258560
690,690,0,89,161,0,0,0,0,0,0,0,0,120258560
691,691,0,89,157,0,0,0,0,0,0,0,0,120258560
692,692,0,89,157,0,0,0,0,0,0,0,0,120258560
693,693,0,89,157,0,0,0,0,0,0,0,0,120258560
694,694,0,89,157,0,0,0,0,0,0,0,0,120258560
695,695,0,89,157,0,0,0,0,0,0,0,0,120258560
696,696,0,89,157,0,0,0,0,0,0,0,0,120258560
697,697,0,89,157,0,0,0,0,0,0,0,0,120258560
698,698,0,89,157,0,0,0,0,0,0,0,0,120258560
699,699,0,89,157,0,0,0,0,0,0,0,0,120258560
700,700,0,89,157,0,0,0,0,0,0,0,0,120258560
701,701,0,89,157,0,0,0,0,0,0,0,0,120258560
702,702,0,89,157,0,0,0,0,0,0,0,0,120258560
703,703,0,89,157,0,0,0,0,0,0,0,0,120258560
704,704,0,89,157,0,0,0,0,0,0,0,0,120258560
705,705,0,89,157,0,0,0,0,0,0,0,0,120258560
706,706,0,89,157,0,0,0,0,0,0,0,0,120258560
707,707,0,89,157,0,0,0,0,0,0,0,0,120258560
708,708,0,89,157,0,0,0,0,0,0,0,0,120258560
709,709,0,89,157,0,0,0,0,0,0,0,0,120258560
710,710,0,89,157,0,0,0,0,0,0,0,0,120258560
711,711,0,89,152,0,0,0,0,0,0,0,0,120258560
712,712,0,89,152,0,0,0,0,0,0,0,0,120258560
713,713,0,89,152,0,0,0,0,0,0,0,0,120258560
714,714,0,89,152,0,0,0,0,0,0,0,0,120258560
715,715,0,89,152,0,0,0,0,0,0,0,0,120258560
716,716,0,89,152,0,0,0,0,0,0,0,0,120258560
717,717,0,89,152,0,0,0,0,0,0,0,0,120258560
718,718,0,89,152,0,0,0,0,0,0,0,0,120258560
719,719,0,89,152,0,0,0,0,0,0,0,0,120258560
720,720,0,89,152,0,0,0,0,0,0,0,0,120258560
721,721,0,89,152,0,0,0,0,0,0,0,0,120258560
722,722,0,89,152,0,0,0,0,0,0,0,0,120258560
723,723,0,89,152,0,0,0,0,0,0,0,0,120258560
724,724,0,89,152,0,0,0,0,0,0,0,0,120258560
725,725,0,89,152,0,0,0,0,0,0,0,0,120258560
726,726,0,89,152,0,0,0,0,0,0,0,0,120258560
727,727,0,89,152,0,0,0,0,0,0,0,0,120258560
728,728,0,89,152,0,0,0,0,0,0,0,0,120258560
729,729,0,89,152,0,0,0,0,0,0,0,0,120258560
730,730,0,89,152,0,0,0,0,0,0,0,0,120258560
731,731,0,89,147,0,0,0,0,0,0,0,0,120258560
732,732,0,75,147,0,0,0,0,0,0,0,0,120258560
733,733,0,75,147,0,0,0,0,0,0,0,0,120258560
734,734,0,75,147,0,0,0,0,0,0,0,0,120258560
735,735,0,75,147,0,0,0,0,0,0,0,0,120258560
736,736,0,75,147,0,0,0,0,0,0,0,0,120258560
737,737,0,75,147,0,0,0,0,0,0,0,0,120258560
738,738,0,75,147,0,0,0,0,0,0,0,0,120258560
739,739,0,75,147,0,0,0,0,0,0,0,0,120258560
740,740,0,75,147,0,0,0,0,0,0,0,0,120258560
741,741,0,75,147,0,0,0,0,0,0,0,0,120258560
742,742,0,75,147,0,0,0,0,0,0,0,0,120258560
743,743,0,75,147,0,0,0,0,0,0,0,0,120258560
744,744,0,75,147,0,0,0,0,0,0,0,0,120258560
745,745,0,75,147,0,0,0,0,0,0,0,0,120258560
746,746,0,75,147,0,0,0,0,0,0,0,0,120258560
747,747,0,75,147,0,0,0,0,0,0,0,0,120258560
748,748,0,75,147,0,0,0,0,0,0,0,0,120258560
749,749,0,75,147,0,0,0,0,0,0,0,0,120258560
750,750,0,75,147,0,0,0,0,0,0,0,0,120258560
751,751,0,75,139,0,0,0,0,0,0,0,0,120258560
752,752,0,75,139,0,0,0,0,0,0,0,0,120258560
753,753,0,75,139,0,0,0,0,0,0,0,0,120258560
754,754,0,75,139,0,0,0,0,0,0,0,0,120258560
755,755,0,75,139,0,0,0,0,0,0,0,0,120258560
756,756,0,75,139,0,0,0,0,0,0,0,0,120258560
757,757,0,75,139,0,0,0,0,0,0,0,0,120258560
758,758,0,75,139,0,0,0,0,0,0,0,0,120258560
759,759,0,75,139,0,0,0,0,0,0,0,0,120258560
760,760,0,75,139,0,0,0,0,0,0,0,0,120258560
761,761,0,75,139,0,0,0,0,0,0,0,0,120258560
762,762,0,75,139,0,0,0,0,0,0,0,0,120258560
763,763,0,75,139,0,0,0,0,0,0,0,0,120258560
764,764,0,75,139,0,0,0,0,0,0,0,0,120258560
765,765,0,75,139,0,0,0,0,0,0,0,0,120258560
766,766,0,75,139,0,0,0,0,0,0,0,0,120258560
767,767,0,75,139,0,0,0,0,0,0,0,0,120258560
768,768,0,75,139,0,0,0,0,0,0,0,0,120258560
769,769,0,75,139,0,0,0,0,0,0,0,0,120258560
770,770,0,75,139,0,0,0,0,0,0,0,0,120258560
771,771,0,75,133,0,0,0,0,0,0,0,0,120258560
772,772,0,75,133,0,0,0,0,0,0,0,0,120258560
773,773,0,75,133,0,0,0,0,0,0,0,0,120258560
774,774,0,75,133,0,0,0,0,0,0,0,0,120258560
775,775,0,75,133,0,0,0,0,0,0,0,0,120258560
776,776,0,75,133,0,0,0,0,0,0,0,0,120258560
777,777,0,75,133,0,0,0,0,0,0,0,0,120258560
778,778,0,75,133,0,0,0,0,0,0,0,0,120258560
779,779,0,75,133,0,0,0,0,0,0,0,0,120258560
780,780,0,75,133,0,0,0,0,0,0,0,0,120258560
781,781,0,75,133,0,0,0,0,0,0,0,0,120258560
782,782,0,75,133,0,0,0,0,0,0,0,0,120258560
783,783,0,75,133,0,0,0,0,0,0,0,0,120258560
784,784,0,75,133,0,0,0,0,0,0,0,0,120258560
785,785,0,75,133,0,0,0,0,0,0,0,0,120258560
786,786,0,75,133,0,0,0,0,0,0,0,0,120258560
787,787,0,75,133,0,0,0,0,0,0,0,0,120258560
788,788,0,75,133,0,0,0,0,0,0,0,0,120258560
789,789,0,75,133,0,0,0,0,0,0,0,0,120258560
790,790,0,75,133,0,0,0,0,0,0,0,0,120258560
791,791,0,75,126,0,0,0,0,0,0,0,0,120258560
792,792,0,75,126,0,0,0,0,0,0,0,0,120258560
793,793,0,75,126,0,0,0,0,0,0,0,0,120258560
794,794,0,75,126,0,0,0,0,0,0,0,0,120258560
795,795,0,75,126,0,0,0,0,0,0,0,0,120258560
796,796,0,75,126,0,0,0,0,0,0,0,0,120258560
797,797,0,75,126,0,0,0,0,0,0,0,0,120258560
798,798,0,75,126,0,0,0,0,0,0,0,0,120258560
799,799,0,75,126,0,0,0,0,0,0,0,0,120258560
800,800,0,75,126,0,0,0,0,0,0,0,0,120258560
801,801,0,75,126,0,0,0,0,0,0,0,0,120258560
802,802,0,75,126,0,0,0,0,0,0,0,0,120258560
803,803,0,75,126,0,0,0,0,0,0,0,0,120258560
804,804,0,75,126,0,0,0,0,0,0,0,0,120258560
805,805,0,75,126,0,0,0,0,0,0,0,0,120258560
806,806,0,75,126,0,0,0,0,0,0,0,0,120258560
807,807,0,75,126,0,0,0,0,0,0,0,0,120258560
808,808,0,75,126,0,0,0,0,0,0,0,0,120258560
809,809,0,75,126,0,0,0,0,0,0,0,0,120258560
810,810,0,75,126,0,0,0,0,0,0,0,0,120258560
811,811,0,75,119,0,0,0,0,0,0,0,0,120258560
812,812,0,75,119,0,0,0,0,0,0,0,0,120258560
813,813,0,75,119,0,0,0,0,0,0,0,0,120258560
814,814,0,75,119,0,0,0,0,0,0,0,0,120258560
815,815,0,75,119,0,0,0,0,0,0,0,0,120258560
816,816,0,75,119,0,0,0,0,0,0,0,0,120258560
817,817,0,75,119,0,0,0,0,0,0,0,0,120258560
818,818,0,75,119,0,0,0,0,0,0,0,0,120258560
819,819,0,75,119,0,0,0,0,0,0,0,0,120258560
820,820,0,75,119,0,0,0,0,0,0,0,0,120258560
821,821,0,75,119,0,0,0,0,0,0,0,0,120258560
822,822,0,75,119,0,0,0,0,0,0,0,0,120258560
823,823,0,75,119,0,0,0,0,0,0,0,0,120258560
824,824,0,75,119,0,0,0,0,0,0,0,0,120258560
825,825,0,75,119,0,0,0,0,0,0,0,0,120258560
826,826,0,75,119,0,0,0,0,0,0,0,0,120258560
827,827,0,75,119,0,0,0,0,0,0,0,0,120258560
828,828,0,75,119,0,0,0,0,0,0,0,0,120258560
829,829,0,75,119,0,0,0,0,0,0,0,0,120258560
830,830,0,75,119,0,0,0,0,0,0,0,0,120258560
831,831,0,75,113,0,0,0,0,0,0,0,0,120258560
832,832,0,96,113,0,0,0,0,0,0,0,0,120258560
833,833,0,96,113,0,0,0,0,0,0,0,0,120258560
834,834,0,96,113,0,0,0,0,0,0,0,0,120258560
835,835,0,96,113,0,0,0,0,0,0,0,0,120258560
836,836,0,96,113,0,0,0,0,0,0,0,0,120258560
837,837,0,96,113,0,0,0,0,0,0,0,0,120258560
838,838,0,96,113,0,0,0,0,0,0,0,0,120258560
839,839,0,96,113,0,0,0,0,0,0,0,0,120258560
840,840,0,96,113,0,0,0,0,0,0,0,0,120258560
841,841,0,96,113,0,0,0,0,0,0,0,0,120258560
842,842,0,96,113,0,0,0,0,0,0,0,0,120258560
843,843,0,96,113,0,0,0,0,0,0,0,0,120258560
844,844,0,96,113,0,0,0,0,0,0,0,0,120258560
845,845,0,96,113,0,0,0,0,0,0,0,0,120258560
846,846,0,96,113,0,0,0,0,0,0,0,0,120258560
847,847,0,96,113,0,0,0,0,0,0,0,0,120258560
848,848,0,96,113,0,0,0,0,0,0,0,0,120258560
849,849,0,96,113,0,0,0,0,0,0,0,0,120258560
850,850,0,96,113,0,0,0,0,0,0,0,0,120258560
851,851,0,96,107,0,0,0,0,0,0,0,0,120258560
852,852,0,96,107,0,0,0,0,0,0,0,0,120258560
853,853,0,96,107,0,0,0,0,0,0,0,0,120258560
854,854,0,96,107,0,0,0,0,0,0,0,0,120258560
855,855,0,96,107,0,0,0,0,0,0,0,0,120258560
856,856,0,96,107,0,0,0,0,0,0,0,0,120258560
857,857,0,96,107,0,0,0,0,0,0,0,0,120258560
858,858,0,96,107,0,0,0,0,0,0,0,0,120258560
859,859,0,96,107,0,0,0,0,0,0,0,0,120258560
860,860,0,96,107,0,0,0,0,0,0,0,0,120258560
861,861,0,96,107,0,0,0,0,0,0,0,0,120258560
862,862,0,96,107,0,0,0,0,0,0,0,0,120258560
863,863,0,96,107,0,0,0,0,0,0,0,0,120258560
864,864,0,96,107,0,0,0,0,0,0,0,0,120258560
865,865,0,96,107,0,0,0,0,0,0,0,0,120258560
866,866,0,96,107,0,0,0,0,0,0,0,0,120258560
867,867,0,96,107,0,0,0,0,0,0,0,0,120258560
868,868,0,96,107,0,0,0,0,0,0,0,0,120258560
869,869,0,96,107,0,0,0,0,0,0,0,0,120258560
870,870,0,96,107,0,0,0,0,0,0,0,0,120258560
871,871,0,96,101,0,0,0,0,0,0,0,0,120258560
872,872,0,96,101,0,0,0,0,0,0,0,0,120258560
873,873,0,96,101,0,0,0,0,0,0,0,0,120258560
874,874,0,96,101,0,0,0,0,0,0,0,0,120258560
875,875,0,96,101,0,0,0,0,0,0,0,0,120258560
876,876,0,96,101,0,0,0,0,0,0,0,0,120258560
877,877,0,96,101,0,0,0,0,0,0,0,0,120258560
878,878,0,96,101,0,0,0,0,0,0,0,0,120258560
879,879,0,96,101,0,0,0,0,0,0,0,0,120258560
880,880,0,96,101,0,0,0,0,0,0,0,0,120258560
881,881,0,96,101,0,0,0,0,0,0,0,0,120258560
882,882,0,96,101,0,0,0,0,0,0,0,0,120258560
883,883,0,96,101,0,0,0,0,0,0,0,0,120258560
884,884,0,96,101,0,0,0,0,0,0,0,0,120258560
885,885,0,96,101,0,0,0,0,0,0,0,0,120258560
886,886,0,96,101,0,0,0,0,0,0,0,0,120258560
887,887,0,96,101,0,0,0,0,0,0,0,0,120258560
888,888,0,96,101,0,0,0,0,0,0,0,0,120258560
889,889,0,96,101,0,0,0,0,0,0,0,0,120258560
890,890,0,96,101,0,0,0,0,0,0,0,0,120258560
891,891,0,96,96,0,0,0,0,0,0,0,0,120258560
892,892,0,96,96,0,0,0,0,0,0,0,0,120258560
893,893,0,96,96,0,0,0,0,0,0,0,0,120258560
894,894,0,96,96,0,0,0,0,0,0,0,0,120258560
895,895,0,96,96,0,0,0,0,0,0,0,0,120258560
896,896,0,96,96,0,0,0,0,0,0,0,0,120258560
897,897,0,96,96,0,0,0,0,0,0,0,0,120258560
898,898,0,96,96,0,0,0,0,0,0,0,0,120258560
899,899,0,96,96,0,0,0,0,0,0,0,0,120258560
900,900,0,96,96,0,0,0,0,0,0,0,0,120258560
901,901,0,96,96,0,0,0,0,0,0,0,0,120258560
902,902,0,96,96,0,0,0,0,0,0,0,0,120258560
903,903,0,96,96,0,0,0,0,0,0,0,0,120258560
904,904,0,96,96,0,0,0,0,0,0,0,0,120258560
905,905,0,96,96,0,0,0,0,0,0,0,0,120258560
906,906,0,96,96,0,0,0,0,0,0,0,0,120258560
907,907,0,96,96,0,0,0,0,0,0,0,0,120258560
908,908,0,96,96,0,0,0,0,0,0,0,0,120258560
909,909,0,96,96,0,0,0,0,0,0,0,0,120258560
910,910,0,96,96,0,0,0,0,0,0,0,0,120258560
911,911,0,96,93,0,0,0,0,0,0,0,0,120258560
912,912,0,96,93,0,0,0,0,0,0,0,0,120258560
913,913,0,96,93,0,0,0,0,0,0,0,0,120258560
914,914,0,96,93,0,0,0,0,0,0,0,0,120258560
915,915,0,96,93,0,0,0,0,0,0,0,0,120258560
916,916,0,96,93,0,0,0,0,0,0,0,0,120258560
917,917,0,96,93,0,0,0,0,0,0,0,0,120258560
918,918,0,96,93,0,0,0,0,0,0,0,0,120258560
919,919,0,96,93,0,0,0,0,0,0,0,0,120258560
920,920,0,96,93,0,0,0,0,0,0,0,0,120258560
921,921,0,96,93,0,0,0,0,0,0,0,0,120258560
922,922,0,96,93,0,0,0,0,0,0,0,0,120258560
923,923,0,96,93,0,0,0,0,0,0,0,0,120258560
924,924,0,96,93,0,0,0,0,0,0,0,0,120258560
925,925,0,96,93,0,0,0,0,0,0,0,0,120258560
926,926,0,96,93,0,0,0,0,0,0,0,0,120258560
927,927,0,96,93,0,0,0,0,0,0,0,0,120258560
928,928,0,96,93,0,0,0,0,0,0,0,0,120258560
929,929,0,96,93,0,0,0,0,0,0,0,0,120258560
930,930,0,96,93,0,0,0,0,0,0,0,0,120258560
931,931,0,96,90,0,0,0,0,0,0,0,0,120258560
932,932,0,137,90,0,0,0,0,0,0,0,0,120258560
933,933,0,137,90,0,0,0,0,0,0,0,0,120258560
934,934,0,137,90,0,0,0,0,0,0,0,0,120258560
935,935,0,137,90,0,0,0,0,0,0,0,0,120258560
936,936,0,137,90,0,0,0,0,0,0,0,0,120258560
937,937,0,137,90,0,0,0,0,0,0,0,0,120258560
938,938,0,137,90,0,0,0,0,0,0,0,0,120258560
939,939,0,137,90,0,0,0,0,0,0,0,0,120258560
940,940,0,137,90,0,0,0,0,0,0,0,0,120258560
941,941,0,137,90,0,0,0,0,0,0,0,0,120258560
942,942,0,137,90,0,0,0,0,0,0,0,0,120258560
943,943,0,137,90,0,0,0,0,0,0,0,0,120258560
944,944,0,137,90,0,0,0,0,0,0,0,0,120258560
945,945,0,137,90,0,0,0,0,0,0,0,0,120258560
946,946,0,137,90,0,0,0,0,0,0,0,0,120258560
947,947,0,137,90,0,0,0,0,0,0,0,0,120258560
948,948,0,137,90,0,0,0,0,0,0,0,0,120258560
949,949,0,137,90,0,0,0,0,0,0,0,0,120258560
950,950,0,137,90,0,0,0,0,0,0,0,0,120258560
951,951,0,137,88,0,0,0,0,0,0,0,0,120258560
952,952,0,137,88,0,0,0,0,0,0,0,0,120258560
953,953,0,137,88,0,0,0,0,0,0,0,0,120258560
954,954,0,137,88,0,0,0,0,0,0,0,0,120258560
955,955,0,137,88,0,0,0,0,0,0,0,0,120258560
956,956,0,137,88,0,0,0,0,0,0,0,0,120258560
957,957,0,137,88,0,0,0,0,0,0,0,0,120258560
958,958,0,137,88,0,0,0,0,0,0,0,0,120258560
959,959,0,137,88,0,0,0,0,0,0,0,0,120258560
960,960,0,137,88,0,0,0,0,0,0,0,0,120258560
961,961,0,137,88,0,0,0,0,0,0,0,0,120258560
962,962,0,137,88,0,0,0,0,0,0,0,0,120258560
963,963,0,137,88,0,0,0,0,0,0,0,0,120258560
964,964,0,137,88,0,0,0,0,0,0,0,0,120258560
965,965,0,137,88,0,0,0,0,0,0,0,0,120258560
966,966,0,137,88,0,0,0,0,0,0,0,0,120258560
967,967,0,137,88,0,0,0,0,0,0,0,0,120258560
968,968,0,137,88,0,0,0,0,0,0,0,0,120258560
969,969,0,137,88,0,0,0,0,0,0,0,0,120258560
970,970,0,137,88,0,0,0,0,0,0,0,0,120258560
971,971,0,137,88,0,0,0,0,0,0,0,0,120258560
972,972,0,137,88,0,0,0,0,0,0,0,0,120258560
973,973,0,137,88,0,0,0,0,0,0,0,0,120258560
974,974,0,137,88,0,0,0,0,0,0,0,0,120258560
975,975,0,137,88,0,0,0,0,0,0,0,0,120258560
976,976,0,137,88,0,0,0,0,0,0,0,0,120258560
977,977,0,137,88,0,0,0,0,0,0,0,0,120258560
978,978,0,137,88,0,0,0,0,0,0,0,0,120258560
979,979,0,137,88,0,0,0,0,0,0,0,0,120258560
980,980,0,137,88,0,0,0,0,0,0,0,0,120258560
981,981,0,137,88,0,0,0,0,0,0,0,0,120258560
982,982,0,137,88,0,0,0,0,0,0,0,0,120258560
983,983,0,137,88,0,0,0,0,0,0,0,0,120258560
984,984,0,137,88,0,0,0,0,0,0,0,0,120258560
985,985,0,137,88,0,0,0,0,0,0,0,0,120258560
986,986,0,137,88,0,0,0,0,0,0,0,0,120258560
987,987,0,137,88,0,0,0,0,0,0,0,0,120258560
988,988,0,137,88,0,0,0,0,0,0,0,0,120258560
989,989,0,137,88,0,0,0,0,0,0,0,0,120258560
990,990,0,137,88,0,0,0,0,0,0,0,0,120258560
991,991,0,137,89,0,0,0,0,0,0,0,0,120258560
992,992,0,137,89,0,0,0,0,0,0,0,0,120258560
993,993,0,137,89,0,0,0,0,0,0,0,0,120258560
994,994,0,137,89,0,0,0,0,0,0,0,0,120258560
995,995,0,137,89,0,0,0,0,0,0,0,0,120258560
996,996,0,137,89,0,0,0,0,0,0,0,0,120258560
997,997,0,137,89,0,0,0,0,0,0,0,0,120258560
998,998,0,137,89,0,0,0,0,0,0,0,0,120258560
999,999,0,137,89,0,0,0,0,0,0,0,0,120258560
1000,1000,1,137,89,0,0,0,0,0,0,0,0,120258560
1001,1001,0,137,89,0,0,0,0,0,0,0,0,120258560
1002,1002,0,137,89,0,0,0,0,0,0,0,0,120258560
1003,1003,0,137,89,0,0,0,0,0,0,0,0,120258560
1004,1004,0,137,89,0,0,0,0,0,0,0,0,120258560
1005,1005,0,137,89,0,0,0,0,0,0,0,0,120258560
1006,1006,0,137,89,0,0,0,0,0,0,0,0,120258560
1007,1007,0,137,89,0,0,0,0,0,0,0,0,120258560
1008,1008,0,137,89,0,0,0,0,0,0,0,0,120258560
1009,1009,0,137,89,0,0,0,0,0,0,0,0,120258560
1010,1010,0,137,89,0,0,0,0,0,0,0,0,120258560
1011,1011,0,137,91,0,0,0,0,0,0,0,0,120258560
1012,1012,0,137,91,0,0,0,0,0,0,0,0,120258560
1013,1013,0,137,91,0,0,0,0,0,0,0,0,120258560
1014,1014,0,137,91,0,0,0,0,0,0,0,0,120258560
1015,1015,0,137,91,0,0,0,0,0,0,0,0,120258560
1016,1016,0,137,91,0,0,0,0,0,0,0,0,120258560
1017,1017,0,137,91,0,0,0,0,0,0,0,0,120258560
1018,1018,0,137,91,0,0,0,0,0,0,0,0,120258560
1019,1019,0,137,91,0,0,0,0,0,0,0,0,120258560
1020,1020,0,137,91,0,0,0,0,0,0,0,0,120258560
1021,1021,0,137,91,0,0,0,0,0,0,0,0,120258560
1022,1022,0,137,91,0,0,0,0,0,0,0,0,120258560
1023,1023,0,137,91,0,0,0,0,0,0,0,0,120258560
1024,1024,0,137,91,0,0,0,0,0,0,0,0,120258560
1025,1025,0,137,91,0,0,0,0,0,0,0,0,120258560
1026,1026,0,137,91,0,0,0,0,0,0,0,0,120258560
1027,1027,0,137,91,0,0,0,0,0,0,0,0,120258560
1028,1028,0,137,91,0,0,0,0,0,0,0,0,120258560
1029,1029,0,137,91,0,0,0,0,0,0,0,0,120258560
1030,1030,0,137,91,0,0,0,0,0,0,0,0,120258560
1031,1031,0,137,94,0,0,0,0,0,0,0,0,120258560
1032,1032,0,169,94,0,0,0,0,0,0,0,0,120258560
1033,1033,0,169,94,0,0,0,0,0,0,0,0,120258560
1034,1034,0,169,94,0,0,0,0,0,0,0,0,120258560
1035,1035,0,169,94,0,0,0,0,0,0,0,0,120258560
