Sample in Buffer,Sample in Window,TRIGGER,D_IBUF[7:0],A_OBUF[7:0],amp_d[8:0],amp_d_signed[7:0],mult_full__0[15:0],user_probe_0[8:0],amp_d_signed_avg[7:0]
Radix - UNSIGNED,UNSIGNED,UNSIGNED,UNSIGNED,UNSIGNED,SIGNED,SIGNED,HEX,SIGNED,UNSIGNED
4623,4623,0,104,128,27,27,fbad,-83,27
4624,4624,0,104,128,27,27,fbad,-83,27
4625,4625,0,104,128,27,27,fbad,-83,27
4626,4626,0,104,128,27,27,fbad,-83,27
4627,4627,0,104,128,27,27,fb0b,-245,27
4628,4628,0,103,128,27,27,fb0b,-245,27
4629,4629,0,103,128,27,27,fb0b,-245,27
4630,4630,0,103,128,27,27,fb0b,-245,27
4631,4631,0,103,128,27,27,fb0b,-245,27
4632,4632,0,103,128,27,27,fb0b,-245,27
4633,4633,0,103,128,27,27,fb0b,-245,27
4634,4634,0,103,128,27,27,fb0b,-245,27
4635,4635,0,103,128,27,27,fb0b,-245,27
4636,4636,0,103,128,27,27,fb0b,-245,27
4637,4637,0,103,128,27,27,fb0b,-245,27
4638,4638,0,103,128,27,27,fb0b,-245,27
4639,4639,0,103,128,27,27,fb0b,-245,27
4640,4640,0,103,128,27,27,fb0b,-245,27
4641,4641,0,103,128,27,27,fb0b,-245,27
4642,4642,0,103,128,27,27,fb0b,-245,27
4643,4643,0,103,128,27,27,fb0b,-245,27
4644,4644,0,103,128,27,27,fb0b,-245,27
4645,4645,0,103,128,27,27,fb0b,-245,27
4646,4646,0,103,128,27,27,fb0b,-245,27
4647,4647,0,103,128,27,27,fa84,-124,27
4648,4648,0,103,128,27,27,fa84,-124,27
4649,4649,0,103,128,27,27,fa84,-124,27
4650,4650,0,103,128,27,27,fa84,-124,27
4651,4651,0,103,128,27,27,fa84,-124,27
4652,4652,0,103,128,27,27,fa84,-124,27
4653,4653,0,103,128,27,27,fa84,-124,27
4654,4654,0,103,128,27,27,fa84,-124,27
4655,4655,0,103,128,27,27,fa84,-124,27
4656,4656,0,103,128,27,27,fa84,-124,27
4657,4657,0,103,128,27,27,fa84,-124,27
4658,4658,0,103,128,27,27,fa84,-124,27
4659,4659,0,103,128,27,27,fa84,-124,27
4660,4660,0,103,128,27,27,fa84,-124,27
4661,4661,0,103,128,27,27,fa84,-124,27
4662,4662,0,103,128,27,27,fa84,-124,27
4663,4663,0,103,128,27,27,fa84,-124,27
4664,4664,0,103,128,27,27,fa84,-124,27
4665,4665,0,103,128,27,27,fa84,-124,27
4666,4666,0,103,128,27,27,fa84,-124,27
4667,4667,0,103,128,27,27,f9e2,-30,27
4668,4668,0,103,128,27,27,f9e2,-30,27
4669,4669,0,103,128,27,27,f9e2,-30,27
4670,4670,0,103,128,27,27,f9e2,-30,27
4671,4671,0,103,128,27,27,f9e2,-30,27
4672,4672,0,103,128,27,27,f9e2,-30,27
4673,4673,0,103,128,27,27,f9e2,-30,27
4674,4674,0,103,128,27,27,f9e2,-30,27
4675,4675,0,103,128,27,27,f9e2,-30,27
4676,4676,0,103,128,27,27,f9e2,-30,27
4677,4677,0,103,128,27,27,f9e2,-30,27
4678,4678,0,103,128,27,27,f9e2,-30,27
4679,4679,0,103,128,27,27,f9e2,-30,27
4680,4680,0,103,128,27,27,f9e2,-30,27
4681,4681,0,103,128,27,27,f9e2,-30,27
4682,4682,0,103,128,27,27,f9e2,-30,27
4683,4683,0,103,128,27,27,f9e2,-30,27
4684,4684,0,103,128,27,27,f9e2,-30,27
4685,4685,0,103,128,27,27,f9e2,-30,27
4686,4686,0,103,128,27,27,f9e2,-30,27
4687,4687,0,103,128,27,27,f95b,-165,27
4688,4688,0,103,128,27,27,f95b,-165,27
4689,4689,0,103,128,27,27,f95b,-165,27
4690,4690,0,103,128,27,27,f95b,-165,27
4691,4691,0,103,128,27,27,f95b,-165,27
4692,4692,0,103,128,27,27,f95b,-165,27
4693,4693,0,103,128,27,27,f95b,-165,27
4694,4694,0,103,128,27,27,f95b,-165,27
4695,4695,0,103,128,27,27,f95b,-165,27
4696,4696,0,103,128,27,27,f95b,-165,27
4697,4697,0,103,128,27,27,f95b,-165,27
4698,4698,0,103,128,27,27,f95b,-165,27
4699,4699,0,103,128,27,27,f95b,-165,27
4700,4700,0,103,128,27,27,f95b,-165,27
4701,4701,0,103,128,27,27,f95b,-165,27
4702,4702,0,103,128,27,27,f95b,-165,27
4703,4703,0,103,128,27,27,f95b,-165,27
4704,4704,0,103,128,27,27,f95b,-165,27
4705,4705,0,103,128,27,27,f95b,-165,27
4706,4706,0,103,128,27,27,f95b,-165,27
4707,4707,0,103,128,27,27,f8b9,-71,27
4708,4708,0,103,128,27,27,f8b9,-71,27
4709,4709,0,103,128,27,27,f8b9,-71,27
4710,4710,0,103,128,27,27,f8b9,-71,27
4711,4711,0,103,128,27,27,f8b9,-71,27
4712,4712,0,103,128,27,27,f8b9,-71,27
4713,4713,0,103,128,27,27,f8b9,-71,27
4714,4714,0,103,128,27,27,f8b9,-71,27
4715,4715,0,103,128,27,27,f8b9,-71,27
4716,4716,0,103,128,27,27,f8b9,-71,27
4717,4717,0,103,128,27,27,f8b9,-71,27
4718,4718,0,103,128,27,27,f8b9,-71,27
4719,4719,0,103,128,27,27,f8b9,-71,27
4720,4720,0,103,128,27,27,f8b9,-71,27
4721,4721,0,103,128,27,27,f8b9,-71,27
4722,4722,0,103,128,27,27,f8b9,-71,27
4723,4723,0,103,128,27,27,f8b9,-71,27
4724,4724,0,103,128,27,27,f8b9,-71,27
4725,4725,0,103,128,27,27,f8b9,-71,27
4726,4726,0,103,128,27,27,f8b9,-71,27
4727,4727,0,103,128,27,27,f832,-206,27
4728,4728,0,104,128,27,27,f832,-206,27
4729,4729,0,104,128,27,27,f832,-206,27
4730,4730,0,104,128,27,27,f832,-206,27
4731,4731,0,104,128,27,27,f832,-206,27
4732,4732,0,104,128,27,27,f832,-206,27
4733,4733,0,104,128,27,27,f832,-206,27
4734,4734,0,104,128,27,27,f832,-206,27
4735,4735,0,104,128,27,27,f832,-206,27
4736,4736,0,104,128,27,27,f832,-206,27
4737,4737,0,104,128,27,27,f832,-206,27
4738,4738,0,104,128,27,27,f832,-206,27
4739,4739,0,104,128,27,27,f832,-206,27
4740,4740,0,104,128,27,27,f832,-206,27
4741,4741,0,104,128,27,27,f832,-206,27
4742,4742,0,104,128,27,27,f832,-206,27
4743,4743,0,104,128,27,27,f832,-206,27
4744,4744,0,104,128,27,27,f832,-206,27
4745,4745,0,104,128,27,27,f832,-206,27
4746,4746,0,104,128,27,27,f832,-206,27
4747,4747,0,104,128,27,27,f7ab,-85,27
4748,4748,0,104,128,27,27,f7ab,-85,27
4749,4749,0,104,128,27,27,f7ab,-85,27
4750,4750,0,104,128,27,27,f7ab,-85,27
4751,4751,0,104,128,27,27,f7ab,-85,27
4752,4752,0,104,128,27,27,f7ab,-85,27
4753,4753,0,104,128,27,27,f7ab,-85,27
4754,4754,0,104,128,27,27,f7ab,-85,27
4755,4755,0,104,128,27,27,f7ab,-85,27
4756,4756,0,104,128,27,27,f7ab,-85,27
4757,4757,0,104,128,27,27,f7ab,-85,27
4758,4758,0,104,128,27,27,f7ab,-85,27
4759,4759,0,104,128,27,27,f7ab,-85,27
4760,4760,0,104,128,27,27,f7ab,-85,27
4761,4761,0,104,128,27,27,f7ab,-85,27
4762,4762,0,104,128,27,27,f7ab,-85,27
4763,4763,0,104,128,27,27,f7ab,-85,27
4764,4764,0,104,128,27,27,f7ab,-85,27
4765,4765,0,104,128,27,27,f7ab,-85,27
4766,4766,0,104,128,27,27,f7ab,-85,27
4767,4767,0,104,128,27,27,f73f,-193,27
4768,4768,0,104,128,27,27,f73f,-193,27
4769,4769,0,104,128,27,27,f73f,-193,27
4770,4770,0,104,128,27,27,f73f,-193,27
4771,4771,0,104,128,27,27,f73f,-193,27
4772,4772,0,104,128,27,27,f73f,-193,27
4773,4773,0,104,128,27,27,f73f,-193,27
4774,4774,0,104,128,27,27,f73f,-193,27
4775,4775,0,104,128,27,27,f73f,-193,27
4776,4776,0,104,128,27,27,f73f,-193,27
4777,4777,0,104,128,27,27,f73f,-193,27
4778,4778,0,104,128,27,27,f73f,-193,27
4779,4779,0,104,128,27,27,f73f,-193,27
4780,4780,0,104,128,27,27,f73f,-193,27
4781,4781,0,104,128,27,27,f73f,-193,27
4782,4782,0,104,128,27,27,f73f,-193,27
4783,4783,0,104,128,27,27,f73f,-193,27
4784,4784,0,104,128,27,27,f73f,-193,27
4785,4785,0,104,128,27,27,f73f,-193,27
4786,4786,0,104,128,27,27,f73f,-193,27
4787,4787,0,104,128,27,27,f6b8,-72,27
4788,4788,0,104,128,27,27,f6b8,-72,27
4789,4789,0,104,128,27,27,f6b8,-72,27
4790,4790,0,104,128,27,27,f6b8,-72,27
4791,4791,0,104,128,27,27,f6b8,-72,27
4792,4792,0,104,128,27,27,f6b8,-72,27
4793,4793,0,104,128,27,27,f6b8,-72,27
4794,4794,0,104,128,27,27,f6b8,-72,27
4795,4795,0,104,128,27,27,f6b8,-72,27
4796,4796,0,104,128,27,27,f6b8,-72,27
4797,4797,0,104,128,27,27,f6b8,-72,27
4798,4798,0,104,128,27,27,f6b8,-72,27
4799,4799,0,104,128,27,27,f6b8,-72,27
4800,4800,0,104,128,27,27,f6b8,-72,27
4801,4801,0,104,128,27,27,f6b8,-72,27
4802,4802,0,104,128,27,27,f6b8,-72,27
4803,4803,0,104,128,27,27,f6b8,-72,27
4804,4804,0,104,128,27,27,f6b8,-72,27
4805,4805,0,104,128,27,27,f6b8,-72,27
4806,4806,0,104,128,27,27,f6b8,-72,27
4807,4807,0,104,128,27,27,f64c,-180,27
4808,4808,0,104,128,27,27,f64c,-180,27
4809,4809,0,104,128,27,27,f64c,-180,27
4810,4810,0,104,128,27,27,f64c,-180,27
4811,4811,0,104,128,27,27,f64c,-180,27
4812,4812,0,104,128,27,27,f64c,-180,27
4813,4813,0,104,128,27,27,f64c,-180,27
4814,4814,0,104,128,27,27,f64c,-180,27
4815,4815,0,104,128,27,27,f64c,-180,27
4816,4816,0,104,128,27,27,f64c,-180,27
4817,4817,0,104,128,27,27,f64c,-180,27
4818,4818,0,104,128,27,27,f64c,-180,27
4819,4819,0,104,128,27,27,f64c,-180,27
4820,4820,0,104,128,27,27,f64c,-180,27
4821,4821,0,104,128,27,27,f64c,-180,27
4822,4822,0,104,128,27,27,f64c,-180,27
4823,4823,0,104,128,27,27,f64c,-180,27
4824,4824,0,104,128,27,27,f64c,-180,27
4825,4825,0,104,128,27,27,f64c,-180,27
4826,4826,0,104,128,27,27,f64c,-180,27
4827,4827,0,104,128,27,27,f5e0,-32,27
4828,4828,0,104,128,27,27,f5e0,-32,27
4829,4829,0,104,128,27,27,f5e0,-32,27
4830,4830,0,104,128,27,27,f5e0,-32,27
4831,4831,0,104,128,27,27,f5e0,-32,27
4832,4832,0,104,128,27,27,f5e0,-32,27
4833,4833,0,104,128,27,27,f5e0,-32,27
4834,4834,0,104,128,27,27,f5e0,-32,27
4835,4835,0,104,128,27,27,f5e0,-32,27
4836,4836,0,104,128,27,27,f5e0,-32,27
4837,4837,0,104,128,27,27,f5e0,-32,27
4838,4838,0,104,128,27,27,f5e0,-32,27
4839,4839,0,104,128,27,27,f5e0,-32,27
4840,4840,0,104,128,27,27,f5e0,-32,27
4841,4841,0,104,128,27,27,f5e0,-32,27
4842,4842,0,104,128,27,27,f5e0,-32,27
4843,4843,0,104,128,27,27,f5e0,-32,27
4844,4844,0,104,128,27,27,f5e0,-32,27
4845,4845,0,104,128,27,27,f5e0,-32,27
4846,4846,0,104,128,27,27,f5e0,-32,27
4847,4847,0,104,128,27,27,f574,-140,27
4848,4848,0,104,128,27,27,f574,-140,27
4849,4849,0,104,128,27,27,f574,-140,27
4850,4850,0,104,128,27,27,f574,-140,27
4851,4851,0,104,128,27,27,f574,-140,27
4852,4852,0,104,128,27,27,f574,-140,27
4853,4853,0,104,128,27,27,f574,-140,27
4854,4854,0,104,128,27,27,f574,-140,27
4855,4855,0,104,128,27,27,f574,-140,27
4856,4856,0,104,128,27,27,f574,-140,27
4857,4857,0,104,128,27,27,f574,-140,27
4858,4858,0,104,128,27,27,f574,-140,27
4859,4859,0,104,128,27,27,f574,-140,27
4860,4860,0,104,128,27,27,f574,-140,27
4861,4861,0,104,128,27,27,f574,-140,27
4862,4862,0,104,128,27,27,f574,-140,27
4863,4863,0,104,128,27,27,f574,-140,27
4864,4864,0,104,128,27,27,f574,-140,27
4865,4865,0,104,128,27,27,f574,-140,27
4866,4866,0,104,128,27,27,f574,-140,27
4867,4867,0,104,128,27,27,f508,-248,27
4868,4868,0,104,128,27,27,f508,-248,27
4869,4869,0,104,128,27,27,f508,-248,27
4870,4870,0,104,128,27,27,f508,-248,27
4871,4871,0,104,128,27,27,f508,-248,27
4872,4872,0,104,128,27,27,f508,-248,27
4873,4873,0,104,128,27,27,f508,-248,27
4874,4874,0,104,128,27,27,f508,-248,27
4875,4875,0,104,128,27,27,f508,-248,27
4876,4876,0,104,128,27,27,f508,-248,27
4877,4877,0,104,128,27,27,f508,-248,27
4878,4878,0,104,128,27,27,f508,-248,27
4879,4879,0,104,128,27,27,f508,-248,27
4880,4880,0,104,128,27,27,f508,-248,27
4881,4881,0,104,128,27,27,f508,-248,27
4882,4882,0,104,128,27,27,f508,-248,27
4883,4883,0,104,128,27,27,f508,-248,27
4884,4884,0,104,128,27,27,f508,-248,27
4885,4885,0,104,128,27,27,f508,-248,27
4886,4886,0,104,128,27,27,f508,-248,27
4887,4887,0,104,128,27,27,f481,-127,27
4888,4888,0,104,128,27,27,f481,-127,27
4889,4889,0,104,128,27,27,f481,-127,27
4890,4890,0,104,128,27,27,f481,-127,27
4891,4891,0,104,128,27,27,f481,-127,27
4892,4892,0,104,128,27,27,f481,-127,27
4893,4893,0,104,128,27,27,f481,-127,27
4894,4894,0,104,128,27,27,f481,-127,27
4895,4895,0,104,128,27,27,f481,-127,27
4896,4896,0,104,128,27,27,f481,-127,27
4897,4897,0,104,128,27,27,f481,-127,27
4898,4898,0,104,128,27,27,f481,-127,27
4899,4899,0,104,128,27,27,f481,-127,27
4900,4900,0,104,128,27,27,f481,-127,27
4901,4901,0,104,128,27,27,f481,-127,27
4902,4902,0,104,128,27,27,f481,-127,27
4903,4903,0,104,128,27,27,f481,-127,27
4904,4904,0,104,128,27,27,f481,-127,27
4905,4905,0,104,128,27,27,f481,-127,27
4906,4906,0,104,128,27,27,f481,-127,27
4907,4907,0,104,128,27,27,f430,-208,27
4908,4908,0,104,128,27,27,f430,-208,27
4909,4909,0,104,128,27,27,f430,-208,27
4910,4910,0,104,128,27,27,f430,-208,27
4911,4911,0,104,128,27,27,f430,-208,27
4912,4912,0,104,128,27,27,f430,-208,27
4913,4913,0,104,128,27,27,f430,-208,27
4914,4914,0,104,128,27,27,f430,-208,27
4915,4915,0,104,128,27,27,f430,-208,27
4916,4916,0,104,128,27,27,f430,-208,27
4917,4917,0,104,128,27,27,f430,-208,27
4918,4918,0,104,128,27,27,f430,-208,27
4919,4919,0,104,128,27,27,f430,-208,27
4920,4920,0,104,128,27,27,f430,-208,27
4921,4921,0,104,128,27,27,f430,-208,27
4922,4922,0,104,128,27,27,f430,-208,27
4923,4923,0,104,128,27,27,f430,-208,27
4924,4924,0,104,128,27,27,f430,-208,27
4925,4925,0,104,128,27,27,f430,-208,27
4926,4926,0,104,128,27,27,f430,-208,27
4927,4927,0,104,128,27,27,f3df,-33,27
4928,4928,0,105,128,27,27,f3df,-33,27
4929,4929,0,105,128,27,27,f3df,-33,27
4930,4930,0,105,128,27,27,f3df,-33,27
4931,4931,0,105,128,27,27,f3df,-33,27
4932,4932,0,105,128,27,27,f3df,-33,27
4933,4933,0,105,128,27,27,f3df,-33,27
4934,4934,0,105,128,27,27,f3df,-33,27
4935,4935,0,105,128,27,27,f3df,-33,27
4936,4936,0,105,128,27,27,f3df,-33,27
4937,4937,0,105,128,27,27,f3df,-33,27
4938,4938,0,105,128,27,27,f3df,-33,27
4939,4939,0,105,128,27,27,f3df,-33,27
4940,4940,0,105,128,27,27,f3df,-33,27
4941,4941,0,105,128,27,27,f3df,-33,27
4942,4942,0,105,128,27,27,f3df,-33,27
4943,4943,0,105,128,27,27,f3df,-33,27
4944,4944,0,105,128,27,27,f3df,-33,27
4945,4945,0,105,128,27,27,f3df,-33,27
4946,4946,0,105,128,27,27,f3df,-33,27
4947,4947,0,105,128,27,27,f3a9,-87,27
4948,4948,0,105,128,27,27,f3a9,-87,27
4949,4949,0,105,128,27,27,f3a9,-87,27
4950,4950,0,105,128,27,27,f3a9,-87,27
4951,4951,0,105,128,27,27,f3a9,-87,27
4952,4952,0,105,128,27,27,f3a9,-87,27
4953,4953,0,105,128,27,27,f3a9,-87,27
4954,4954,0,105,128,27,27,f3a9,-87,27
4955,4955,0,105,128,27,27,f3a9,-87,27
4956,4956,0,105,128,27,27,f3a9,-87,27
4957,4957,0,105,128,27,27,f3a9,-87,27
4958,4958,0,105,128,27,27,f3a9,-87,27
4959,4959,0,105,128,27,27,f3a9,-87,27
4960,4960,0,105,128,27,27,f3a9,-87,27
4961,4961,0,105,128,27,27,f3a9,-87,27
4962,4962,0,105,128,27,27,f3a9,-87,27
4963,4963,0,105,128,27,27,f3a9,-87,27
4964,4964,0,105,128,27,27,f3a9,-87,27
4965,4965,0,105,128,27,27,f3a9,-87,27
4966,4966,0,105,128,27,27,f3a9,-87,27
4967,4967,0,105,128,27,27,f373,-141,27
4968,4968,0,105,128,27,27,f373,-141,27
4969,4969,0,105,128,27,27,f373,-141,27
4970,4970,0,105,128,27,27,f373,-141,27
4971,4971,0,105,128,27,27,f373,-141,27
4972,4972,0,105,128,27,27,f373,-141,27
4973,4973,0,105,128,27,27,f373,-141,27
4974,4974,0,105,128,27,27,f373,-141,27
4975,4975,0,105,128,27,27,f373,-141,27
4976,4976,0,105,128,27,27,f373,-141,27
4977,4977,0,105,128,27,27,f373,-141,27
4978,4978,0,105,128,27,27,f373,-141,27
4979,4979,0,105,128,27,27,f373,-141,27
4980,4980,0,105,128,27,27,f373,-141,27
4981,4981,0,105,128,27,27,f373,-141,27
4982,4982,0,105,128,27,27,f373,-141,27
4983,4983,0,105,128,27,27,f373,-141,27
4984,4984,0,105,128,27,27,f373,-141,27
4985,4985,0,105,128,27,27,f373,-141,27
4986,4986,0,105,128,27,27,f373,-141,27
4987,4987,0,105,128,27,27,f33d,-195,27
4988,4988,0,105,128,27,27,f33d,-195,27
4989,4989,0,105,128,27,27,f33d,-195,27
4990,4990,0,105,128,27,27,f33d,-195,27
4991,4991,0,105,128,27,27,f33d,-195,27
4992,4992,0,105,128,27,27,f33d,-195,27
4993,4993,0,105,128,27,27,f33d,-195,27
4994,4994,0,105,128,27,27,f33d,-195,27
4995,4995,0,105,128,27,27,f33d,-195,27
4996,4996,0,105,128,27,27,f33d,-195,27
4997,4997,0,105,128,27,27,f33d,-195,27
4998,4998,0,105,128,27,27,f33d,-195,27
4999,4999,0,105,128,27,27,f33d,-195,27
5000,5000,0,105,128,27,27,f33d,-195,27
5001,5001,0,105,128,27,27,f33d,-195,27
5002,5002,0,105,128,27,27,f33d,-195,27
5003,5003,0,105,128,27,27,f33d,-195,27
5004,5004,0,105,128,27,27,f33d,-195,27
5005,5005,0,105,128,27,27,f33d,-195,27
5006,5006,0,105,128,27,27,f33d,-195,27
5007,5007,0,105,128,27,27,f307,-249,27
5008,5008,0,105,128,27,27,f307,-249,27
5009,5009,0,105,128,27,27,f307,-249,27
5010,5010,0,105,128,27,27,f307,-249,27
5011,5011,0,105,128,27,27,f307,-249,27
5012,5012,0,105,128,27,27,f307,-249,27
5013,5013,0,105,128,27,27,f307,-249,27
5014,5014,0,105,128,27,27,f307,-249,27
5015,5015,0,105,128,27,27,f307,-249,27
5016,5016,0,105,128,27,27,f307,-249,27
5017,5017,0,105,128,27,27,f307,-249,27
5018,5018,0,105,128,27,27,f307,-249,27
5019,5019,0,105,128,27,27,f307,-249,27
5020,5020,0,105,128,27,27,f307,-249,27
5021,5021,0,105,128,27,27,f307,-249,27
5022,5022,0,105,128,27,27,f307,-249,27
5023,5023,0,105,128,27,27,f307,-249,27
5024,5024,0,105,128,27,27,f307,-249,27
5025,5025,0,105,128,27,27,f307,-249,27
5026,5026,0,105,128,27,27,f307,-249,27
5027,5027,0,105,128,27,27,f2ec,-20,27
5028,5028,0,106,128,27,27,f2ec,-20,27
5029,5029,0,106,128,27,27,f2ec,-20,27
5030,5030,0,106,128,27,27,f2ec,-20,27
5031,5031,0,106,128,27,27,f2ec,-20,27
5032,5032,0,106,128,27,27,f2ec,-20,27
5033,5033,0,106,128,27,27,f2ec,-20,27
5034,5034,0,106,128,27,27,f2ec,-20,27
5035,5035,0,106,128,27,27,f2ec,-20,27
5036,5036,0,106,128,27,27,f2ec,-20,27
5037,5037,0,106,128,27,27,f2ec,-20,27
5038,5038,0,106,128,27,27,f2ec,-20,27
5039,5039,0,106,128,27,27,f2ec,-20,27
5040,5040,0,106,128,27,27,f2ec,-20,27
5041,5041,0,106,128,27,27,f2ec,-20,27
5042,5042,0,106,128,27,27,f2ec,-20,27
5043,5043,0,106,128,27,27,f2ec,-20,27
5044,5044,0,106,128,27,27,f2ec,-20,27
5045,5045,0,106,128,27,27,f2ec,-20,27
5046,5046,0,106,128,27,27,f2ec,-20,27
5047,5047,0,106,128,27,27,f2d1,-47,27
5048,5048,0,106,128,27,27,f2d1,-47,27
5049,5049,0,106,128,27,27,f2d1,-47,27
5050,5050,0,106,128,27,27,f2d1,-47,27
5051,5051,0,106,128,27,27,f2d1,-47,27
5052,5052,0,106,128,27,27,f2d1,-47,27
5053,5053,0,106,128,27,27,f2d1,-47,27
5054,5054,0,106,128,27,27,f2d1,-47,27
5055,5055,0,106,128,27,27,f2d1,-47,27
5056,5056,0,106,128,27,27,f2d1,-47,27
5057,5057,0,106,128,27,27,f2d1,-47,27
5058,5058,0,106,128,27,27,f2d1,-47,27
5059,5059,0,106,128,27,27,f2d1,-47,27
5060,5060,0,106,128,27,27,f2d1,-47,27
5061,5061,0,106,128,27,27,f2d1,-47,27
5062,5062,0,106,128,27,27,f2d1,-47,27
5063,5063,0,106,128,27,27,f2d1,-47,27
5064,5064,0,106,128,27,27,f2d1,-47,27
5065,5065,0,106,128,27,27,f2d1,-47,27
5066,5066,0,106,128,27,27,f2d1,-47,27
5067,5067,0,106,128,27,27,f2b6,-74,27
5068,5068,0,106,128,27,27,f2b6,-74,27
5069,5069,0,106,128,27,27,f2b6,-74,27
5070,5070,0,106,128,27,27,f2b6,-74,27
5071,5071,0,106,128,27,27,f2b6,-74,27
5072,5072,0,106,128,27,27,f2b6,-74,27
5073,5073,0,106,128,27,27,f2b6,-74,27
5074,5074,0,106,128,27,27,f2b6,-74,27
5075,5075,0,106,128,27,27,f2b6,-74,27
5076,5076,0,106,128,27,27,f2b6,-74,27
5077,5077,0,106,128,27,27,f2b6,-74,27
5078,5078,0,106,128,27,27,f2b6,-74,27
5079,5079,0,106,128,27,27,f2b6,-74,27
5080,5080,0,106,128,27,27,f2b6,-74,27
5081,5081,0,106,128,27,27,f2b6,-74,27
5082,5082,0,106,128,27,27,f2b6,-74,27
5083,5083,0,106,128,27,27,f2b6,-74,27
5084,5084,0,106,128,27,27,f2b6,-74,27
5085,5085,0,106,128,27,27,f2b6,-74,27
5086,5086,0,106,128,27,27,f2b6,-74,27
5087,5087,0,106,128,27,27,f2b6,-74,27
5088,5088,0,106,128,27,27,f2b6,-74,27
5089,5089,0,106,128,27,27,f2b6,-74,27
5090,5090,0,106,128,27,27,f2b6,-74,27
5091,5091,0,106,128,27,27,f2b6,-74,27
5092,5092,0,106,128,27,27,f2b6,-74,27
5093,5093,0,106,128,27,27,f2b6,-74,27
5094,5094,0,106,128,27,27,f2b6,-74,27
5095,5095,0,106,128,27,27,f2b6,-74,27
5096,5096,0,106,128,27,27,f2b6,-74,27
5097,5097,0,106,128,27,27,f2b6,-74,27
5098,5098,0,106,128,27,27,f2b6,-74,27
5099,5099,0,106,128,27,27,f2b6,-74,27
5100,5100,0,106,128,27,27,f2b6,-74,27
